taxonKey,scientificName,n_occurrences_natura,n_sites,n_ms,year_min,year_max,n_years,temporal_span,temporal_completeness
2440714,"Balaenoptera edeni Anderson, 1879",35,13,3,2008,2023,11,15,0.6875
2440715,"Balaenoptera brydei Olsen, 1913",2,2,1,2022,2023,2,1,1.0
2440718,"Balaenoptera physalus (Linnaeus, 1758)",1344,138,8,1974,2025,45,51,0.8653846153846154
2440728,"Balaenoptera acutorostrata Lacépède, 1804",253,68,9,1917,2025,41,108,0.3761467889908257
2440735,"Balaenoptera musculus (Linnaeus, 1758)",4,2,1,2015,2024,2,9,0.2
2441054,"Capra pyrenaica Schinz, 1838",5822,161,3,1985,2025,28,40,0.6829268292682927
2441055,"Capra ibex Linnaeus, 1758",12939,157,7,1964,2025,48,61,0.7741935483870968
2441116,"Ovis musimon (Pallas, 1811)",1785,24,1,1982,2024,24,42,0.5581395348837209
2441184,"Bison bonasus (Linnaeus, 1758)",106,18,6,1968,2025,24,57,0.41379310344827586
2441185,"Bos bonasus Linnaeus, 1758",11,1,1,2013,2014,2,1,1.0
2441454,"Testudo hermanni Gmelin, 1789",16537,200,9,1850,2025,47,175,0.26704545454545453
2441461,"Testudo graeca Linnaeus, 1758",1222,104,8,1975,2025,30,50,0.5882352941176471
2441502,"Testudo marginata Schoepff, 1792",490,76,2,1982,2025,22,43,0.5
2442165,"Lepidochelys kempii Garman, 1880",21,21,2,1921,2024,12,103,0.11538461538461539
2442225,"Chelonia mydas (Linnaeus, 1758)",77,30,6,1905,2025,16,120,0.1322314049586777
2443341,"Mauremys leprosa (Schweigger, 1812)",3643,246,5,1908,2025,48,117,0.4067796610169492
2443384,"Mauremys rivulata (Valenciennes, 1833)",1303,113,5,1982,2025,29,43,0.6590909090909091
2444308,"Vipera ammodytes (Linnaeus, 1758)",763,191,6,1988,2025,27,37,0.7105263157894737
2445033,"Tarentola angustimentalis Steindachner, 1891",218,22,1,2000,2025,17,25,0.6538461538461539
2445039,"Tarentola gomerensis Joger & Bischoff, 1983",35,12,1,2001,2025,13,24,0.52
2445052,"Tarentola boettgeri Steindachner, 1891",44,15,1,2008,2025,10,17,0.5555555555555556
2446608,"Euleptes europaea (Gené, 1839)",616,40,2,1931,2025,48,94,0.5052631578947369
2446612,"Phyllodactylus europaeus Gené, 1839",2,2,1,1989,2010,2,21,0.09090909090909091
2447858,"Mediodactylus kotschyi (Steindachner, 1870)",333,92,4,2007,2025,18,18,0.9473684210526315
2449051,"Chamaeleo chamaeleon (Linnaeus, 1758)",396,60,4,1982,2025,27,43,0.6136363636363636
2453320,"Coluber najadum (Eichwald, 1831)",164,2,1,2003,2005,3,2,1.0
2455751,"Eirenis modestus Martin, 1838",76,9,1,1930,2025,8,95,0.08333333333333333
2457223,"Hierophis cypriensis (Schätti, 1985)",7,3,1,2022,2023,2,1,1.0
2457224,"Dolichophis caspius (Gmelin, 1789)",507,122,5,2005,2025,18,20,0.8571428571428571
2457232,"Dolichophis jugularis (Linnaeus, 1758)",126,39,3,1975,2025,14,50,0.27450980392156865
2457235,"Coluber jugularis Linnaeus, 1758",168,2,1,2003,2005,3,2,1.0
2457466,"Telescopus fallax Fleischmann, 1831",491,74,5,1989,2025,17,36,0.4594594594594595
2458374,"Zamenis situla (Linnaeus, 1758)",187,69,4,1999,2025,19,26,0.7037037037037037
2458382,"Zamenis lineatus (Camerano, 1891)",27,20,1,2008,2025,10,17,0.5555555555555556
2458386,"Elaphe sauromates (Pallas, 1811)",51,26,3,1994,2025,12,31,0.375
2458538,"Zamenis longissimus (Laurenti, 1768)",3422,702,13,1974,2025,46,51,0.8846153846153846
2458916,"Hierophis viridiflavus (Lacépède, 1789)",2935,736,6,1975,2025,45,50,0.8823529411764706
2458928,"Hierophis gemonensis (Laurenti, 1768)",551,95,2,1978,2025,22,47,0.4583333333333333
2458930,"Coluber gemonensis (Laurenti, 1768)",2,2,1,1894,1894,1,0,1.0
2459015,"Hemorrhois nummifer (Reuss, 1834)",30,17,2,2008,2024,13,16,0.7647058823529411
2459023,"Hemorrhois hippocrepis (Linnaeus, 1758)",1013,202,3,1981,2025,30,44,0.6666666666666666
2459028,"Coluber hippocrepis Linnaeus, 1758",39,15,1,2003,2005,3,2,1.0
2462191,"Ophiomorus punctatissimus (Bibron & Bory De St.Vincent, 1833)",22,9,1,2015,2025,7,10,0.6363636363636364
2465547,"Laudakia stellio (Linnaeus, 1758)",910,34,1,1984,2025,26,41,0.6190476190476191
2468350,"Pseudopus apodus (Pallas, 1775)",1406,125,3,1975,2025,26,50,0.5098039215686274
2468503,"Iberolacerta cyreni (Müller & Hellmich, 1937)",129,12,1,1999,2024,18,25,0.6923076923076923
2468506,"Iberolacerta horvathi (Méhely, 1904)",162,31,4,2005,2025,15,20,0.7142857142857143
2468511,"Iberolacerta monticola (Boulenger, 1905)",584,45,2,1981,2025,25,44,0.5555555555555556
2468520,"Iberolacerta aurelioi (Arribas, 1994)",16,1,1,2006,2016,7,10,0.6363636363636364
2468525,"Iberolacerta bonnali (Lantz, 1927)",520,23,2,2001,2025,21,24,0.84
2468551,"Zootoca vivipara (Jacquin, 1787)",588,171,7,1903,2025,34,122,0.2764227642276423
2468553,Lacerta vivipara Von Jacquin,590,141,8,1891,2025,46,134,0.34074074074074073
2468558,"Lacerta vivipara pannonica Lac & Kluch, 1968",1,1,1,2018,2018,1,0,1.0
2468651,"Gallotia stehlini (Schenkel, 1901)",540,29,1,2000,2025,19,25,0.7307692307692307
2468656,"Gallotia atlantica (Peters & Doria, 1882)",919,34,1,1998,2025,24,27,0.8571428571428571
2468700,"Teira dugesii (Milne-Edwards, 1829)",979,32,1,2008,2025,18,17,1.0
2468999,"Podarcis melisellensis (Braun, 1877)",1640,81,3,1971,2025,25,54,0.45454545454545453
2469015,"Lacerta melisellensis Braun, 1877",2,2,1,1906,1906,1,0,1.0
2469022,"Podarcis peloponnesiacus (Bibron & Bory, 1833)",306,26,1,1988,2025,19,37,0.5
2469027,"Lacerta peloponnesiaca Bibron & Bory, 1833",3,1,1,1960,1960,1,0,1.0
2469028,"Podarcis pityusensis (Boscá, 1883)",212,13,1,1985,2025,13,40,0.3170731707317073
2469065,"Podarcis tauricus (Pallas, 1814)",535,92,4,1994,2025,24,31,0.75
2469071,"Lacerta taurica Pallas, 1814",4,2,1,1924,1924,1,0,1.0
2469075,"Podarcis erhardii (Bedriaga, 1882)",459,79,3,1985,2025,24,40,0.5853658536585366
2469112,"Podarcis atrata (Boscá, 1916)",49,2,1,1985,2014,17,29,0.5666666666666667
2469118,"Podarcis milensis (Bedriaga, 1882)",2,2,1,2023,2023,1,0,1.0
2469126,"Podarcis tiliguerta (Gmelin, 1789)",1649,113,2,1971,2025,42,54,0.7636363636363637
2469148,"Podarcis filfolensis (Bedriaga, 1876)",315,21,2,2006,2025,15,19,0.75
2469155,"Podarcis lilfordi (Günther, 1874)",179,14,1,1985,2025,23,40,0.5609756097560976
2469188,"Podarcis muralis (Laurenti, 1768)",43823,2341,17,1932,2025,54,93,0.574468085106383
2469356,"Algyroides marchi Valverde, 1958",6,1,1,1964,2010,2,46,0.0425531914893617
2469361,"Algyroides fitzingeri (Wiegmann, 1834)",122,41,2,1977,2025,28,48,0.5714285714285714
2469363,"Algyroides nigropunctatus (Duméril & Bibron, 1839)",1425,65,4,1978,2025,25,47,0.5208333333333334
2469367,"Algyroides moreoticus Bibron & Bory, 1833",27,16,1,1988,2024,9,36,0.24324324324324326
2469702,"Ophisops elegans Ménétries, 1832",1128,79,3,1984,2025,26,41,0.6190476190476191
2650180,Botrychium simplex E.Hitchc.,562,17,3,1929,2025,36,96,0.3711340206185567
2650652,Asplenium adulterinum Milde,234,23,8,1872,2025,76,153,0.4935064935064935
2654944,Phymatolithon calcareum (Pallas) Adey & D.L.McKibbin,420,42,5,1899,2025,29,126,0.2283464566929134
2655341,"Lithothamnion corallioides (P.Crouan & H.Crouan) P.Crouan & H.Crouan, 1867",196,25,2,1990,2025,15,35,0.4166666666666667
2668958,Sphagnum L.,103853,1167,17,1879,2025,78,146,0.5306122448979592
2668959,Sphagnum compactum DC.,1714,355,15,1901,2025,68,124,0.544
2668960,Sphagnum angustifolium (Russow) C.E.O.Jensen,3722,579,14,1929,2025,61,96,0.6288659793814433
2668970,Sphagnum russowii Warnst.,2326,579,17,1955,2025,57,70,0.8028169014084507
2668979,Sphagnum fimbriatum Wilson,9412,616,18,1887,2025,66,138,0.4748201438848921
2668981,Sphagnum subsecundum Nees,1384,424,19,1873,2025,68,152,0.4444444444444444
2668990,Sphagnum majus (Russow) C.E.O.Jensen,345,158,10,1926,2025,52,99,0.52
2668995,Sphagnum rubellum Wilson,5938,413,16,1877,2025,66,148,0.4429530201342282
2668996,Sphagnum papillosum Lindb.,5179,619,16,1876,2025,71,149,0.47333333333333333
2669001,Sphagnum magellanicum Brid.,878,152,15,1929,2025,58,96,0.5979381443298969
2669002,Sphagnum fallax (H.Klinggr.) H.Klinggr.,14279,797,16,1916,2025,69,109,0.6272727272727273
2669004,Sphagnum centrale C.E.O.Jensen,685,280,13,1923,2025,47,102,0.4563106796116505
2669006,Sphagnum palustre L.,14150,941,18,1873,2025,79,152,0.5163398692810458
2669017,Sphagnum angermanicum Melin,10,5,2,1992,2025,5,33,0.14705882352941177
2669019,Sphagnum jensenii H.Lindb.,230,59,2,1962,2025,26,63,0.40625
2669033,Sphagnum wulfianum Girg.,243,150,4,1964,2025,38,61,0.6129032258064516
2669035,Sphagnum denticulatum Brid.,840,244,9,1973,2025,47,52,0.8867924528301887
2669040,Sphagnum rubiginosum Flatberg,7,2,1,2023,2024,2,1,1.0
2669053,Sphagnum subnitens Russow & Warnst.,3193,530,14,1901,2025,66,124,0.528
2669060,Sphagnum inundatum Russow,1074,302,16,1928,2025,56,97,0.5714285714285714
2669078,Sphagnum lindbergii Schimp.,736,128,7,1952,2025,45,73,0.6081081081081081
2669081,Sphagnum subfulvum Sjörs,331,127,4,1946,2025,40,79,0.5
2669089,Sphagnum imbricatum Hornsch. ex Russow,14,8,3,1884,1994,5,110,0.04504504504504504
2669104,Sphagnum lescurii Sull.,8,6,3,1947,1990,3,43,0.06818181818181818
2669111,Sphagnum recurvum P.Beauv.,101,20,7,1923,2019,17,96,0.17525773195876287
2669112,Sphagnum cuspidatum Ehrh. ex Hoffm.,10261,528,17,1900,2025,65,125,0.5158730158730159
2669113,Sphagnum squarrosum Crome,6526,1006,22,1875,2025,79,150,0.5231788079470199
2669115,Sphagnum obtusum Warnst.,260,95,12,1895,2025,40,130,0.3053435114503817
2669128,Sphagnum novozelandicum Mitt.,1,1,1,1998,1998,1,0,1.0
2669138,Sphagnum balticum (Russow) C.E.O.Jensen,560,129,10,1964,2025,46,61,0.7419354838709677
2669139,Sphagnum quinquefarium (Lindb.) Warnst.,658,290,13,1960,2025,53,65,0.803030303030303
2669149,Sphagnum pylaesii Brid.,5,3,2,1984,2024,3,40,0.07317073170731707
2669156,Sphagnum strictum Sull.,11,7,3,1986,2025,7,39,0.175
2669158,Sphagnum aongstroemii C.Hartm.,225,54,2,1968,2025,29,57,0.5
2669169,Sphagnum annulatum H.Lindb. ex Warnst.,46,18,2,1983,2023,15,40,0.36585365853658536
2669170,Sphagnum pulchrum (Lindb.) Warnst.,167,95,6,1962,2025,47,63,0.734375
2669172,Sphagnum nitidulum Warnst.,5,1,1,1991,2021,4,30,0.12903225806451613
2669179,Sphagnum isoviitae Flatberg,1,1,1,1990,1990,1,0,1.0
2669200,Sphagnum platyphyllum (Lindb. ex Braithw.) Sull. ex Warnst.,286,131,14,1874,2025,50,151,0.32894736842105265
2669208,Sphagnum contortum Schultz,751,276,17,1872,2025,63,153,0.4090909090909091
2669215,Sphagnum fuscum (Schimp.) H.Klinggr.,1672,440,13,1890,2025,65,135,0.47794117647058826
2669222,Sphagnum molle Sull.,483,116,7,1964,2025,50,61,0.8064516129032258
2669224,Sphagnum teres (Schimp.) Ångstr.,2186,282,12,1933,2025,54,92,0.5806451612903226
2669235,Sphagnum flexuosum Dozy & Molk.,1359,299,14,1953,2025,52,72,0.7123287671232876
2669241,Sphagnum girgensohnii Russow,2064,695,18,1902,2025,69,123,0.5564516129032258
2669251,Sphagnum tenellum (Brid.) Pers. ex Brid.,904,95,11,1964,2025,42,61,0.6774193548387096
2669253,Sphagnum skyense Flatberg,34,7,1,2005,2016,9,11,0.75
2669263,Sphagnum subtile (Russow) Warnst.,6,4,2,1980,1993,3,13,0.21428571428571427
2671366,Tortella rigens Alberts.,654,43,1,1943,2025,37,82,0.4457831325301205
2672681,Orthotrichum rogeri Brid.,262,68,5,1998,2025,19,27,0.6785714285714286
2675182,Cynodontium suecicum (Arnell & C.E.O.Jensen) I.Hagen,270,55,2,1870,2025,38,155,0.24358974358974358
2675421,Dicranum viride (Sull. & Lesq.) Lindb.,1445,87,9,1886,2025,41,139,0.29285714285714287
2675719,Leucobryum glaucum (Hedw.) Ångstr.,6900,1310,22,1873,2025,73,152,0.477124183006536
2678770,Dichelyma capillaceum (Dicks.) Myrin,1479,85,2,1933,2025,38,92,0.40860215053763443
2681567,Hygrohypnum montanum (Lindb.) Broth.,1,1,1,1998,1998,1,0,1.0
2681714,Hamatocaulis vernicosus (Mitt.) Hedenäs,12066,340,16,1864,2025,82,161,0.5061728395061729
2681914,Herzogiella turfacea (Lindb.) Z.Iwats.,781,144,2,1865,2025,48,160,0.2981366459627329
2682851,Buxbaumia viridis (Moug. ex DC.) Brid. ex Moug. & Nestl.,4030,605,15,1901,2025,49,124,0.392
2685577,Abies nebrodensis (Lojac.) Mattei,43,4,2,2012,2025,9,13,0.6428571428571429
2688247,Lycopodium L.,272,21,7,2008,2024,10,16,0.5882352941176471
2688345,Lycopodiella inundata (L.) Holub,6253,480,19,1847,2025,124,178,0.6927374301675978
2688346,Lycopodium inundatum L.,12,5,1,1886,1990,4,104,0.0380952380952381
2688382,Diphasiastrum × zeilleri (Rouy) Holub,236,32,7,1868,2025,40,157,0.25316455696202533
2688387,Lycopodium lagopus (Laest. ex C.Hartm.) Zinserl. ex Kuzen.,302,72,4,1943,2025,34,82,0.40963855421686746
2688388,Lycopodium clavatum var. monostachyon Hook. & Grev.,33,8,1,1973,2012,13,39,0.325
2688393,Lycopodium clavatum L.,4255,947,20,1840,2025,99,185,0.532258064516129
2688410,Lycopodium tristachyum Pursh,69,14,5,1961,2025,21,64,0.3230769230769231
2688412,Diphasiastrum tristachyum (Pursh) Holub,886,65,12,1915,2025,61,110,0.5495495495495496
2688657,Riella helicophylla (Bory & Mont.) Mont.,339,14,2,1987,2022,18,35,0.5
2701520,Juncus valvatus Link,15,3,1,2006,2017,3,11,0.25
2703659,Bromus grossus Desf. ex DC.,6,4,3,1925,2024,4,99,0.04
2704674,Puccinellia phryganodes (Trin.) Scribn. & Merr.,673,7,1,1926,2025,40,99,0.4
2704720,Puccinellia fasciculata (Torr.) E.P.Bicknell,334,86,5,1891,2022,43,131,0.32575757575757575
2704845,Cinna latifolia (Trevir. ex Göpp.) Griseb.,660,44,2,1861,2025,74,164,0.4484848484848485
2706035,Coleanthus subtilis (Tratt.) Seidel ex Roem. & Schult.,28,13,4,2004,2025,10,21,0.45454545454545453
2706312,Arctagrostis latifolia (R.Br.) Griseb.,72,3,1,1968,2022,13,54,0.23636363636363636
2717871,Eleocharis carniolica W.D.J.Koch,1,1,1,2023,2023,1,0,1.0
2722344,Carex holostoma Drejer,320,6,2,1935,2024,24,89,0.26666666666666666
2728098,Carex lowei Bech.,7,1,1,2018,2025,5,7,0.625
2728100,Carex malato-belizii Raymond,1,1,1,,,0,,
2739652,Colchicum corsicum Baker,133,6,1,1904,2022,18,118,0.15126050420168066
2739933,Colchicum arenarium Waldst. & Kit.,4,3,2,2004,2024,3,20,0.14285714285714285
2740521,Androcymbium rechingeri Greuter,4,4,1,2005,2019,3,14,0.2
2740587,Androcymbium psammophilum Svent.,53,8,1,2010,2025,10,15,0.625
2740597,Colchicum europaeum (Lange) J.C.Manning & Vinn.,41,1,1,2006,2025,9,19,0.45
2740599,Androcymbium europaeum (Lange) K.Richt.,16,2,1,1931,2024,10,93,0.10638297872340426
2741682,Helleborus L.,129,80,11,1994,2025,16,31,0.5
2747562,Crocus hartmannianus Holmboe,2,1,1,2019,2022,2,3,0.5
2747796,Crocus cyprius Boiss. & Kotschy,9,2,1,2004,2025,7,21,0.3181818181818182
2747813,Crocus etruscus Parl.,1,1,1,2008,2008,1,0,1.0
2748708,Xiphion boissieri (Henriq.) Rodion.,8,5,1,2016,2016,1,0,1.0
2750279,Gladiolus palustris Gaudin,359,114,12,1902,2025,32,123,0.25806451612903225
2754400,Borderea chouardii (Gaussen) Gaussen & Heslot,10,1,1,1971,1971,1,0,1.0
2767252,Scilla litardierei Breistr.,75,32,2,2005,2025,13,20,0.6190476190476191
2767295,Scilla madeirensis Menezes,2,2,1,,,0,,
2767357,Scilla ramburii Boiss.,31,20,2,1979,2021,17,42,0.3953488372093023
2767362,Scilla verna subsp. ramburii (Boiss.) K.Richt.,26,14,2,2017,2018,2,1,1.0
2767576,Scilla odorata Link,27,5,2,2006,2025,8,19,0.4
2769766,Ruscus aculeatus L.,26205,1934,14,1873,2025,71,152,0.46405228758169936
2771819,Bellevalia hackelii Freyn,40,5,1,1984,2025,11,41,0.2619047619047619
2773276,Cathissa reverchonii (Lange) Speta,2,2,1,2002,2018,2,16,0.11764705882352941
2778450,Asphodelus bento-rainhae P.Silva,59,3,2,1979,2014,2,35,0.05555555555555555
2778452,Asphodelus bento-rainhae subsp. salmanticus Z.Díaz & Valdés,2,2,1,,,0,,
2792725,Ophrys × flavicans Vis.,46,21,2,2008,2024,12,16,0.7058823529411765
2792727,Ophrys bertolonii subsp. drumana (P.Delforge) Kreutz,18,2,1,2016,2022,4,6,0.5714285714285714
2792728,Ophrys bertolonii subsp. saratoi (E.G.Camus) Soca,28,6,1,1993,2025,12,32,0.36363636363636365
2792729,Ophrys × tarentina Gölz & H.R.Reinhard,29,4,1,2007,2025,10,18,0.5263157894736842
2792731,Ophrys × promontorii O.Danesch & E.Danesch,70,14,1,1997,2025,15,28,0.5172413793103449
2792735,Ophrys bertolonii subsp. benacensis (Reisigl) P.Delforge,31,16,2,1987,2025,14,38,0.358974358974359
2792738,Ophrys bertolonii subsp. catalaunica (O.Danesch & E.Danesch) Soca,16,6,2,1979,2025,7,46,0.14893617021276595
2792739,Ophrys bertolonii subsp. balearica (P.Delforge) L.Sáez & Rosselló,61,19,1,1998,2025,15,27,0.5357142857142857
2792740,Ophrys × melitensis (Salk.) Devillers-Tersch. & Devillers,2,1,1,2019,2025,2,6,0.2857142857142857
2792744,Ophrys bertolonii subsp. magniflora (Geniez & Melki) Soca,6,3,1,2011,2024,4,13,0.2857142857142857
2792746,Ophrys × catalaunica O.Danesch & E.Danesch,349,28,2,1898,2023,45,125,0.35714285714285715
2792750,Ophrys × drumana P.Delforge,3,2,1,1999,1999,1,0,1.0
2792755,Ophrys bertolonii subsp. flavicans (Vis.) K.Richt.,3,3,1,2023,2024,2,1,1.0
2792763,Ophrys × saratoi E.G.Camus,20,5,1,1979,2013,11,34,0.3142857142857143
2792809,Ophrys argolica subsp. icariensis (M.Hirth & H.Spaeth) Kreutz,1,1,1,2011,2011,1,0,1.0
2793061,Ophrys kotschyi H.Fleischm. & Soó,2,1,1,2012,2024,2,12,0.15384615384615385
2793844,Ophrys lunulata Parl.,64,13,1,1997,2025,14,28,0.4827586206896552
2805343,Spiranthes aestivalis (Poir.) Rich.,993,130,7,1882,2025,53,143,0.3680555555555556
2810666,Dactylorhiza kalopissii E.Nelson,8,5,1,1995,1995,1,0,1.0
2820517,Cypripedium calceolus L.,4954,361,15,1847,2025,80,178,0.44692737430167595
2840691,Goodyera macrophylla Lowe,1,1,1,2014,2014,1,0,1.0
2849506,"Orchis mascula subsp. scopulorum (Summerh.) H.Sund. ex H.Kretzschmar, Eccarius & H.Dietr.",37,3,1,2006,2025,8,19,0.4
2849508,Orchis scopulorum Summerh.,9,3,1,1980,2024,4,44,0.08888888888888889
2855356,Galanthus nivalis L.,10756,1798,23,1826,2025,78,199,0.39
2855358,Galanthus nivalis var. scharlockii Casp.,20,9,1,1978,2025,11,47,0.22916666666666666
2855363,Galanthus nivalis f. pleniflorus P.D.Sell,7,7,1,2023,2024,2,1,1.0
2855364,Galanthus nivalis subsp. imperati (Bertol.) Baker,1,1,1,2016,2016,1,0,1.0
2855945,Allium grosii Font Quer,1,1,1,1983,1983,1,0,1.0
2858201,Narcissus viridiflorus Schousb.,3,1,1,1989,2021,2,32,0.06060606060606061
2858209,Narcissus cavanillesii Barra & G.López,16,8,2,1983,2025,9,42,0.20930232558139536
2858245,Narcissus pseudonarcissus subsp. nobilis (Haw.) A.Fern.,50,18,3,1982,2025,16,43,0.36363636363636365
2858431,Narcissus cuneiflorus (Salisb. ex Haw.) Link,5,1,1,2015,2023,4,8,0.4444444444444444
2858452,Narcissus triandrus subsp. lusitanicus (Dorda & Fern.Casas) Barra,5,5,1,2007,2025,4,18,0.21052631578947367
2858501,Narcissus triandrus L.,3218,186,4,1980,2025,30,45,0.6521739130434783
2858507,Narcissus pulchellus Salisb.,6,5,1,1979,1996,5,17,0.2777777777777778
2858544,Narcissus pallidulus Graells,10,8,2,1964,2009,6,45,0.13043478260869565
2858545,Narcissus concolor (Haw.) Link,2,2,1,1979,1986,2,7,0.25
2858551,Narcissus triandrus var. cernuus (Salisb.) Baker,3,3,1,1887,2013,2,126,0.015748031496062992
2858552,Narcissus triandrus subsp. pallidulus (Graells) Rivas Goday,580,86,2,1969,2025,45,56,0.7894736842105263
2858564,Narcissus asturiensis (Jord.) Pugsley,606,60,2,1933,2025,29,92,0.3118279569892473
2858565,Narcissus minor subsp. asturiensis (Jord.) Barra & G.López,179,42,2,1985,2025,18,40,0.43902439024390244
2858572,Narcissus scaberulus Henriq.,12,1,1,1922,2022,8,100,0.07920792079207921
2858644,Narcissus calcicola Mendonça,178,9,2,1980,2025,30,45,0.6521739130434783
2858654,Narcissus cyclamineus DC.,49,12,3,2013,2025,9,12,0.6923076923076923
2858663,Narcissus pseudonarcissus subsp. nevadensis (Pugsley) A.Fern.,65,10,1,1972,2018,9,46,0.19148936170212766
2858727,Narcissus juressianus Fern.Casas,1,1,1,1997,1997,1,0,1.0
2858846,Narcissus bulbocodium L.,3252,266,3,1932,2025,40,93,0.425531914893617
2858847,Narcissus bulbocodium subsp. bulbocodium,113,33,2,1980,2024,22,44,0.4888888888888889
2858851,Narcissus bulbocodium var. graellsii (Webb ex Graells) Baker,34,12,2,2003,2025,8,22,0.34782608695652173
2858865,Narcissus turgidus Salisb.,3,3,1,1982,2006,3,24,0.12
2858867,Narcissus tenuifolius Salisb.,1,1,1,1996,1996,1,0,1.0
2858868,Narcissus graellsii Webb ex Graells,1,1,1,2000,2000,1,0,1.0
2858880,Narcissus bulbocodium subsp. quintanilhae A.Fern.,2,2,1,1984,2008,2,24,0.08
2858891,Narcissus nivalis Graells,19,10,2,1980,2018,7,38,0.1794871794871795
2858915,Narcissus jonquilla subsp. fernandesii (Pedro) Zonn.,9,5,1,2017,2018,2,1,1.0
2858917,Narcissus fernandesii Pedro,9,7,1,1984,2023,7,39,0.175
2858924,Narcissus flavus Lag.,32,11,1,1980,2010,12,30,0.3870967741935484
2859227,Narcissus longispathus Degen & Hervier ex Pugsley,20,5,1,1974,2016,13,42,0.3023255813953488
2859233,Narcissus assoanus Dufour ex Schult. & Schult.f.,2260,197,2,1875,2025,56,150,0.3708609271523179
2859236,Narcissus palearensis Romo,1,1,1,1982,1982,1,0,1.0
2859239,Narcissus assoanus subsp. praelongus Barra & G.López,4,2,1,2008,2009,2,1,1.0
2859243,Narcissus requienii M.Roem.,14,9,1,1947,1986,10,39,0.25
2859246,Narcissus rivas-martinezii Fern.Casas,12,3,1,2000,2010,5,10,0.45454545454545453
2859247,Narcissus baeticus Fern.Casas,2,2,1,1991,2016,2,25,0.07692307692307693
2864775,Luronium natans (L.) Raf.,1662,146,9,1903,2025,93,122,0.7560975609756098
2865134,Alisma wahlenbergii (Holmb.) Juz.,2733,31,2,1915,2025,67,110,0.6036036036036037
2890983,Geranium maderense Yeo,33,6,2,2017,2024,5,7,0.625
2913980,Galium viridiflorum Boiss. & Reut.,40,6,1,1978,2019,18,41,0.42857142857142855
2914482,Galium cracoviense Ehrend.,6,1,1,2015,2015,1,0,1.0
2915084,Galium sudeticum Tausch,3,3,1,2007,2007,1,0,1.0
2951999,Ulex densus Welw. ex Webb,39,3,1,1984,2025,11,41,0.2619047619047619
